track_id,album_id,date_id,sound_id,virality_id,main_artist_id,streams_1month,popularity
TR000165,ALB870495,20250530,165,3,3,4192,56.0
TR000166,ALB295555,20221128,166,1,3,5687,55.0
TR000167,ALB472683,20210514,167,1,3,4654,29.0
TR000168,ALB127934,20240216,168,3,3,4387,71.0
TR000169,ALB472683,20210514,169,3,3,4092,42.0
TR000170,ALB127934,20240216,170,3,3,5197,44.0
TR000171,ALB870495,20250530,171,3,3,5370,50.0
TR000172,ALB127934,20240216,172,3,3,4045,42.0
TR000173,ALB472683,20210514,173,3,3,5038,30.0
TR000174,ALB218228,20191213,174,4,3,4465,31.0
TR000175,ALB870495,20240216,175,3,3,5305,42.0
TR000176,ALB218228,20191213,176,2,3,4361,31.0
TR000177,ALB291183,20191120,177,4,3,5398,5.0
TR000178,ALB198162,20171014,178,1,3,4786,45.0
TR000179,ALB869694,0,179,1,3,5892,17.0
TR000180,ALB502301,20170000,180,5,3,4288,27.0
TR000181,ALB602874,20200519,181,3,3,4695,68.0
TR000182,ALB291183,20200314,182,1,3,4237,5.0
TR000183,ALB596537,20221007,183,4,3,5866,37.0
TR000184,ALB677618,20160809,184,1,3,5773,75.0
TR000185,ALB429433,0,185,4,3,4530,0.0
TR000186,ALB167722,20220727,186,1,3,5334,69.0
TR000187,ALB355943,20160916,187,4,3,5651,56.0
TR000188,ALB291183,20190429,188,4,3,5123,5.0
TR000189,ALB914195,20170000,189,4,3,5074,13.0
TR000190,ALB282903,20171014,190,4,3,4498,5.0
TR000191,ALB571326,0,191,4,3,4198,13.0
TR000192,ALB291183,20190410,192,4,3,5808,5.0
TR000193,ALB748916,20171014,193,3,3,5818,46.0
TR000194,ALB600819,20171014,194,5,3,5283,38.0
TR000195,ALB145377,20211225,195,1,3,4692,2.0
TR000196,ALB913502,0,196,2,3,4713,66.0
TR000197,ALB944970,20171014,197,5,3,5467,1.0
TR000198,ALB520517,20190323,198,4,3,5810,56.0
TR000199,ALB530526,20191108,199,2,97,524979,56.0
TR000200,ALB530526,20181130,200,2,97,365488,57.0
TR000201,ALB530526,20191115,201,3,97,203090,59.0
TR000202,ALB530526,20191115,202,1,97,131551,51.0
TR000203,ALB530526,20191115,203,2,97,123287,56.0
TR000204,ALB530526,20191115,204,2,97,162655,50.0
TR000205,ALB530526,20191115,205,1,97,140663,47.0
TR000206,ALB530526,20200731,206,2,97,99141,58.0
TR000207,ALB530526,20191115,207,1,97,97863,49.0
TR000208,ALB530526,20191115,208,1,97,122860,47.0
TR000209,ALB530526,20190503,209,2,97,92137,51.0
TR000210,ALB530526,20180608,210,2,97,85276,52.0
TR000211,ALB530526,20180209,211,1,97,100508,45.0
TR000212,ALB530526,20191115,212,1,97,102308,49.0
TR000213,ALB530526,20191115,213,1,97,96119,46.0
TR000214,ALB530526,20191115,214,1,97,77089,47.0
TR000215,ALB530526,20170926,215,3,97,68247,47.0
TR000216,ALB430284,20220715,216,2,97,53347,58.0
TR000217,ALB430284,20220930,217,1,97,54999,52.0
TR000218,ALB530526,20191115,218,1,97,62019,41.0
TR000219,ALB530526,20191115,219,4,97,59318,44.0
TR000220,ALB430284,20220930,220,2,97,63543,55.0
TR000221,ALB530526,20191115,221,1,97,59144,44.0
TR000222,ALB530526,20191115,222,1,97,56735,43.0
TR000223,ALB778284,20211022,223,1,97,38264,51.0
TR000224,ALB622409,20241213,224,3,97,39861,48.0
TR000225,ALB430284,20230317,225,1,97,33218,60.0
TR000226,ALB622409,20241213,226,1,97,32275,57.0
TR000227,ALB430284,20220930,227,1,97,42146,59.0
TR000228,ALB430284,20220930,228,1,97,31497,50.0
TR000229,ALB430284,20180517,229,1,97,34583,60.0
TR000230,ALB430284,20220930,230,1,97,31057,55.0
TR000231,ALB430284,20220930,231,1,97,30349,49.0
TR000232,ALB622409,20241213,232,3,97,27055,52.0
TR000233,ALB622409,20220930,233,1,97,27371,48.0
TR000234,ALB430284,20220930,234,1,97,26109,46.0
TR000235,ALB430284,20220930,235,1,97,22819,48.0
TR000236,ALB622409,20241213,236,3,97,27955,51.0
TR000237,ALB430284,20220930,237,1,97,23203,49.0
TR000238,ALB430284,20220923,238,1,97,19575,48.0
TR000239,ALB622409,20241213,239,3,97,25318,49.0
TR000240,ALB430284,20220930,240,1,97,18214,46.0
TR000241,ALB530526,20171000,241,1,97,23681,59.0
TR000242,ALB622409,20241213,242,3,97,22996,46.0
TR000243,ALB430284,20220930,243,1,97,22268,48.0
TR000244,ALB430284,20220930,244,1,97,17988,51.0
TR000245,ALB622409,20241213,245,3,97,14566,45.0
TR000246,ALB430284,20220930,246,1,97,20942,49.0
TR000247,ALB622409,20241213,247,3,97,15769,46.0
TR000248,ALB430284,20220930,248,1,97,17957,47.0
TR000249,ALB530526,20190607,249,1,97,15917,56.0
TR000250,ALB430284,20220930,250,3,97,14498,43.0
TR000251,ALB530526,20190000,251,3,97,10923,56.0
TR000252,ALB430284,20220930,252,3,97,11280,42.0
TR000253,ALB925930,20200423,253,3,97,11986,21.0
TR000254,ALB273626,20231215,254,3,97,9214,45.0
TR000255,ALB361886,20200320,255,4,97,7665,5.0
TR000256,ALB530526,20230907,256,3,97,8994,47.0
TR000257,ALB680880,20191207,257,4,97,8990,31.0
TR000258,ALB963932,20200908,258,3,97,7279,29.0
TR000259,ALB530526,20231031,259,1,97,5662,56.0
TR000260,ALB415032,20210404,260,1,97,4205,32.0
TR000261,ALB530526,20230703,261,4,97,5243,59.0
TR000262,ALB338267,20180000,262,3,97,5994,72.0
TR000263,ALB530526,20241213,263,2,97,4292,56.0
TR000264,ALB644767,20161224,264,1,97,5049,65.0
TR000265,ALB137865,20181031,265,1,97,5770,53.0
TR000266,ALB281440,20201031,266,1,97,5494,97.0
TR000267,ALB530526,20190711,267,4,97,5409,59.0
TR000268,ALB530526,20201003,268,3,97,5420,56.0
TR000269,ALB530526,20180401,269,3,97,4733,59.0
TR000270,ALB530526,20200919,270,4,97,4600,59.0
TR000271,ALB958589,20241213,271,4,97,5633,16.0
TR000272,ALB585952,0,272,4,97,5637,69.0
TR000273,ALB627015,20161117,273,3,97,5750,91.0
TR000274,ALB601161,20210218,274,3,97,5842,55.0
TR000275,ALB383307,0,275,2,97,5037,68.0
TR000276,ALB109512,20190530,276,4,97,5017,11.0
TR000277,ALB430284,20210109,277,2,97,5612,55.0
TR000278,ALB775926,20161213,278,4,97,5314,39.0
TR000279,ALB451983,20150725,279,4,97,5419,69.0
TR000280,ALB266926,20180411,280,3,97,5607,2.0
TR000281,ALB919575,20180700,281,4,97,5796,48.0
TR000282,ALB801901,0,282,2,97,4690,66.0
TR000283,ALB990792,20201126,283,3,97,4764,74.0
TR000284,ALB237895,20200916,284,2,97,4199,2.0
TR000285,ALB338267,20201109,285,3,97,5172,76.0
TR000286,ALB530526,20170502,286,1,97,4084,56.0
TR000287,ALB994103,20220131,287,3,97,4943,29.0
TR000288,ALB671161,20171031,288,3,97,5098,26.0
TR000289,ALB430284,20170123,289,2,97,4584,47.0
TR000290,ALB263398,20201022,290,3,97,5194,23.0
TR000291,ALB451983,20160902,291,3,97,4071,70.0
TR000292,ALB426068,20220408,292,4,97,4085,23.0
TR000293,ALB790594,20201021,293,3,97,5659,49.0
TR000294,ALB853458,20240326,294,3,97,4731,64.0
TR000295,ALB530526,0,295,3,97,4266,59.0
TR000296,ALB530526,20170311,296,3,97,5058,59.0
TR000297,ALB585952,20220131,297,3,97,5555,61.0
TR000298,ALB185134,20220000,298,4,97,4443,24.0
TR000299,ALB530526,20231104,299,2,97,5261,56.0
TR000300,ALB258707,0,300,2,97,4182,73.0
TR000301,ALB774969,20180614,301,2,97,4114,49.0
TR000302,ALB229837,20201126,302,3,97,5074,1.0
TR000303,ALB530526,0,303,4,97,5096,59.0
TR000304,ALB338267,20250000,304,2,97,5289,82.0
TR000305,ALB414031,20221130,305,2,104,8844,53.0
TR000306,ALB414031,20230901,306,2,104,6352,60.0
TR000307,ALB414031,20230901,307,3,104,5047,25.0
TR000308,ALB466753,20230728,308,3,104,4657,28.0
TR000309,ALB194578,20230505,309,1,104,5604,38.0
TR000310,ALB414031,20230901,310,3,104,4553,23.0
TR000311,ALB414031,20230901,311,3,104,4890,27.0
TR000312,ALB414031,20230901,312,3,104,4167,24.0
TR000313,ALB414031,20230901,313,3,104,4061,29.0
TR000314,ALB414031,20230901,314,3,104,5941,35.0
TR000315,ALB414031,20230901,315,3,104,5688,28.0
TR000316,ALB414031,20230901,316,3,104,5407,25.0
TR000317,ALB397494,20240705,317,4,104,4831,28.0
TR000318,ALB820441,20240621,318,3,104,4358,33.0
TR000319,ALB414031,20230901,319,3,104,4324,26.0
TR000320,ALB397494,20240705,320,4,104,4511,26.0
TR000321,ALB414031,20220909,321,3,104,5112,60.0
TR000322,ALB397494,20240705,322,4,104,5442,23.0
TR000323,ALB117488,20220905,323,4,104,5336,54.0
TR000324,ALB397494,20240705,324,4,104,4572,26.0
TR000325,ALB397494,20240705,325,4,104,5926,25.0
TR000326,ALB397494,20240705,326,4,104,5490,22.0
TR000327,ALB548890,20240920,327,1,54,215342,69.0
TR000328,ALB915773,20190301,328,3,54,193276,65.0
TR000329,ALB489720,20240227,329,2,54,177929,57.0
TR000330,ALB535770,20170407,330,2,54,164321,54.0
TR000331,ALB554542,20200717,331,1,54,142974,55.0
TR000332,ALB489720,20240920,332,3,54,146535,59.0
TR000333,ALB419515,20190927,333,1,54,104463,48.0
TR000334,ALB554542,20200717,334,1,54,109310,57.0
TR000335,ALB631306,20240913,335,1,54,100972,54.0
TR000336,ALB915773,20190301,336,1,54,97837,56.0
TR000337,ALB554542,20200717,337,2,54,134533,60.0
TR000338,ALB554542,20200717,338,1,54,116873,54.0
TR000339,ALB419515,20191004,339,2,54,106336,60.0
TR000340,ALB535770,20170404,340,1,54,86039,43.0
TR000341,ALB535770,20170414,341,1,54,102118,47.0
TR000342,ALB548890,20240920,342,1,54,93048,66.0
TR000343,ALB915773,20190301,343,1,54,81209,65.0
TR000344,ALB915773,20190221,344,1,54,89979,51.0
TR000345,ALB915773,20180713,345,2,54,87245,54.0
TR000346,ALB915773,20190301,346,1,54,94957,52.0
TR000347,ALB554542,20200717,347,1,54,95404,52.0
TR000348,ALB915773,20190110,348,1,54,72575,55.0
TR000349,ALB489720,20240920,349,1,54,83948,58.0
TR000350,ALB261724,20220408,350,2,54,91215,63.0
TR000351,ALB535770,20161212,351,1,54,86858,44.0
TR000352,ALB261724,20220309,352,1,54,97125,51.0
TR000353,ALB554542,20200717,353,3,54,81579,46.0
TR000354,ALB548890,20240920,354,2,54,65938,75.0
TR000355,ALB554542,20200717,355,1,54,60164,51.0
TR000356,ALB915773,20190301,356,1,54,76468,47.0
TR000357,ALB631306,20240920,357,1,54,57364,53.0
TR000358,ALB352630,20171020,358,1,54,72579,37.0
TR000359,ALB554542,20200717,359,1,54,81975,48.0
TR000360,ALB915773,20190301,360,1,54,65182,47.0
TR000361,ALB554542,20200717,361,1,54,59830,52.0
TR000362,ALB261724,20220408,362,2,54,64940,66.0
TR000363,ALB261724,20230208,363,5,54,60393,66.0
TR000364,ALB554542,20200717,364,1,54,61311,49.0
TR000365,ALB631306,20240920,365,1,54,70824,55.0
TR000366,ALB489720,20240920,366,1,54,56445,57.0
TR000367,ALB888447,20200701,367,1,54,70008,49.0
TR000368,ALB489720,20240920,368,1,54,67953,57.0
TR000369,ALB535770,20170414,369,3,54,50010,41.0
TR000370,ALB548890,20240920,370,1,54,46856,57.0
TR000371,ALB915773,20190301,371,1,54,45293,46.0
TR000372,ALB261724,20220408,372,2,54,42706,60.0
TR000373,ALB261724,20220408,373,1,54,44082,52.0
TR000374,ALB631306,20240920,374,1,54,55152,54.0
TR000375,ALB261724,20220408,375,1,54,41813,53.0
TR000376,ALB535770,20170227,376,1,54,46010,39.0
TR000377,ALB419515,20191004,377,1,54,53959,48.0
TR000378,ALB915773,20190301,378,1,54,36826,46.0
TR000379,ALB915773,20190301,379,3,54,49818,43.0
TR000380,ALB261724,20220408,380,1,54,39135,57.0
TR000381,ALB915773,20190212,381,3,54,36321,41.0
TR000382,ALB261724,20220408,382,1,54,43275,49.0
TR000383,ALB535770,20170414,383,4,54,40485,40.0
TR000384,ALB631306,20240920,384,1,54,44269,55.0
TR000385,ALB419515,20191004,385,1,54,41464,42.0
TR000386,ALB548890,20240920,386,3,54,42420,54.0
TR000387,ALB252889,20160816,387,1,54,34188,35.0
TR000388,ALB915773,20190301,388,3,54,32341,43.0
TR000389,ALB535770,20170414,389,1,54,40600,54.0
TR000390,ALB261724,20220408,390,1,54,39913,47.0
TR000391,ALB261724,20220408,391,4,54,42368,52.0
TR000392,ALB566511,20180321,392,1,54,33824,43.0
TR000393,ALB489720,20240920,393,3,54,33064,56.0
TR000394,ALB548890,20240920,394,1,54,38558,55.0
TR000395,ALB261724,20220408,395,2,54,32496,66.0
TR000396,ALB261724,20220408,396,1,54,40496,55.0
TR000397,ALB261724,20220408,397,1,54,39303,50.0
TR000398,ALB261724,20220408,398,1,54,33304,45.0
TR000399,ALB261724,20220325,399,1,54,37012,58.0
TR000400,ALB296338,20191004,400,3,54,37051,59.0
TR000401,ALB915773,20190301,401,3,54,26863,41.0
TR000402,ALB631306,20241127,402,1,54,36762,54.0
TR000403,ALB535770,20170414,403,3,54,31425,38.0
TR000404,ALB419515,20191004,404,1,54,35192,44.0
TR000405,ALB535770,20170414,405,4,54,28517,39.0
TR000406,ALB631306,20240920,406,3,54,34408,54.0
TR000407,ALB915773,20190301,407,1,54,27999,46.0
TR000408,ALB261724,20220408,408,1,54,21628,47.0
TR000409,ALB703938,20230331,409,1,54,28327,49.0
TR000410,ALB261724,20220408,410,1,54,19005,47.0
TR000411,ALB333986,20221216,411,1,54,20826,45.0
TR000412,ALB535770,20170414,412,4,54,25948,35.0
TR000413,ALB370639,20170130,413,1,54,24591,29.0
TR000414,ALB334525,20141229,414,3,54,21034,74.0
TR000415,ALB296338,20191004,415,3,54,19275,48.0
TR000416,ALB333986,20221216,416,1,54,17534,46.0
TR000417,ALB866635,20170808,417,3,54,16025,28.0
TR000418,ALB490471,20141229,418,3,54,15251,39.0
TR000419,ALB437617,20161205,419,1,54,17364,35.0
TR000420,ALB510016,20161024,420,1,54,17817,0.0
TR000421,ALB347757,20160725,421,3,54,14134,42.0
TR000422,ALB296338,20191004,422,4,54,13314,40.0
TR000423,ALB261724,20141229,423,3,54,9236,47.0
TR000424,ALB911461,20161230,424,3,54,10933,34.0
TR000425,ALB296338,20191004,425,3,54,8948,59.0
TR000426,ALB564069,20220527,426,3,54,10336,43.0
TR000427,ALB296338,20191004,427,3,54,9588,42.0
TR000428,ALB262695,20141229,428,3,54,11301,72.0
TR000429,ALB676759,20170216,429,3,54,8771,24.0
TR000430,ALB296338,20191004,430,3,54,7862,40.0
TR000431,ALB296338,20191004,431,1,54,6787,38.0
TR000432,ALB936272,20220000,432,4,54,8717,68.0
TR000433,ALB942498,20230417,433,1,54,8081,0.0
TR000434,ALB333986,20221216,434,1,54,4917,50.0
TR000435,ALB296338,20191004,435,3,54,4759,40.0
TR000436,ALB554542,20200421,436,4,54,5722,52.0
TR000437,ALB802925,20211019,437,1,54,4156,84.0
TR000438,ALB943053,20220505,438,4,54,5658,63.0
TR000439,ALB489720,20161125,439,4,54,5429,57.0
TR000440,ALB842139,20171012,440,4,54,4175,66.0
TR000441,ALB333986,20221216,441,1,54,4181,46.0
TR000442,ALB928671,20191225,442,4,54,5990,6.0
TR000443,ALB261724,20141229,443,3,54,4762,66.0
TR000444,ALB285340,20141229,444,3,54,4756,0.0
TR000445,ALB333986,20221216,445,1,54,5641,44.0
TR000446,ALB333986,20221216,446,3,54,5911,43.0
TR000447,ALB294690,0,447,3,54,5989,8.0
TR000448,ALB720097,20141229,448,3,54,5525,68.0
TR000449,ALB814906,20171218,449,4,54,4763,65.0
TR000450,ALB644125,20200313,450,4,54,4177,0.0
TR000451,ALB337718,20201125,451,4,54,5569,31.0
TR000452,ALB333986,20221216,452,1,54,5131,45.0
TR000453,ALB787167,20141229,453,4,54,4862,0.0
TR000454,ALB333986,20221216,454,3,54,5828,43.0
TR000455,ALB943415,20141229,455,4,54,4235,2.0
TR000456,ALB538795,20211231,456,4,54,4998,20.0
TR000457,ALB888447,20141229,457,1,54,4035,49.0
TR000458,ALB948195,20120429,458,4,54,4952,15.0
TR000459,ALB498603,20141229,459,4,54,4124,35.0
TR000460,ALB261724,0,460,3,54,4251,47.0
TR000461,ALB261724,20141229,461,1,54,4247,47.0
TR000462,ALB160135,20141229,462,4,54,5314,38.0
TR000463,ALB184968,20130712,463,3,54,5509,13.0
TR000464,ALB117880,20141229,464,4,54,5181,94.0
TR000465,ALB457852,20141229,465,4,54,5943,64.0
TR000466,ALB615920,20141229,466,4,54,4763,0.0
TR000467,ALB548890,20121105,467,4,54,4586,75.0
TR000468,ALB915773,20171218,468,3,54,5752,41.0
TR000469,ALB376343,20201012,469,4,54,4459,0.0
TR000470,ALB933854,20121105,470,1,54,5943,3.0
TR000471,ALB548890,20121028,471,3,54,4037,75.0
TR000472,ALB187993,20120617,472,1,54,5957,0.0
TR000473,ALB198509,20170331,473,4,54,4097,6.0
TR000474,ALB842139,20120120,474,4,54,5799,66.0
TR000475,ALB915773,20121105,475,4,54,5070,56.0
TR000476,ALB548890,20200328,476,3,54,6000,75.0
TR000477,ALB855152,20121105,477,4,54,4160,0.0
TR000478,ALB922407,20200406,478,4,54,5123,14.0
TR000479,ALB914796,20121105,479,1,54,5957,19.0
TR000480,ALB571211,20121105,480,4,54,5060,0.0
TR000481,ALB925187,20121105,481,4,54,5272,0.0
TR000482,ALB413105,20121105,482,4,54,5408,6.0
TR000483,ALB548890,20121105,483,4,54,4922,75.0
TR000484,ALB250110,20121105,484,4,54,5271,0.0
TR000485,ALB242093,20121105,485,3,54,5185,92.0
TR000486,ALB252889,20121105,486,4,54,5820,35.0
TR000487,ALB843924,20121105,487,4,54,4104,62.0
TR000488,ALB915773,20121105,488,4,54,4576,56.0
TR000489,ALB199743,20121105,489,1,54,5918,1.0
TR000490,ALB252889,20121105,490,1,54,5796,35.0
TR000491,ALB548890,20121105,491,1,54,4926,75.0
TR000492,ALB489720,20250606,492,3,54,5255,59.0
TR000493,ALB252889,20121105,493,4,54,4568,35.0
TR000494,ALB489720,20250606,494,3,54,4389,60.0
TR000495,ALB489720,20250606,495,3,54,4942,56.0
TR000496,ALB489720,20250606,496,3,54,4719,58.0
TR000497,ALB489720,20250606,497,1,54,5182,57.0
TR000498,ALB337570,20120827,498,4,54,4166,0.0
TR000499,ALB457852,20120000,499,4,54,5969,67.0
TR000500,ALB489720,20250606,500,3,54,5990,57.0
TR000501,ALB631306,20250606,501,3,54,5413,55.0
TR000502,ALB489720,20250606,502,1,54,5088,57.0
TR000503,ALB631306,20250606,503,4,54,4633,54.0
TR000504,ALB631306,20250606,504,3,54,5644,54.0
TR000505,ALB631306,20250606,505,3,54,5386,55.0
TR000506,ALB631306,20250606,506,3,54,4339,54.0
TR000507,ALB631306,20250606,507,4,54,5839,54.0
TR000508,ALB631306,20250606,508,3,54,5663,54.0
TR000509,ALB631306,20250606,509,3,54,5917,55.0
TR000510,ALB631306,20250606,510,4,54,5468,53.0
TR000511,ALB252889,20150119,511,4,54,5244,35.0
TR000512,ALB631306,20250606,512,4,54,4850,53.0
TR000513,ALB148079,20121105,513,4,54,5883,5.0
TR000514,ALB994339,20170428,514,1,71,156965,46.0
TR000515,ALB994339,20170519,515,1,71,91612,36.0
TR000516,ALB994339,20170519,516,4,71,28694,16.0
TR000517,ALB595091,20190614,517,1,71,33626,52.0
TR000518,ALB917245,20200710,518,1,71,36904,39.0
TR000519,ALB643226,20171120,519,1,71,38823,41.0
TR000520,ALB994339,20170519,520,1,71,20672,31.0
TR000521,ALB643226,20180525,521,1,71,24767,40.0
TR000522,ALB670161,20130917,522,1,71,19640,39.0
TR000523,ALB117310,20170317,523,3,71,20103,16.0
TR000524,ALB994339,20170519,524,4,71,18496,22.0
TR000525,ALB917245,20210326,525,3,71,15116,31.0
TR000526,ALB917245,20210326,526,3,71,12424,29.0
TR000527,ALB595091,20190614,527,4,71,11706,31.0
TR000528,ALB917245,20210226,528,3,71,10996,32.0
TR000529,ALB665684,20230602,529,3,71,9426,43.0
TR000530,ALB595091,20190614,530,3,71,11719,27.0
TR000531,ALB416004,20180427,531,6,71,11482,10.0
TR000532,ALB917245,20200702,532,1,71,11605,34.0
TR000533,ALB665684,20230602,533,3,71,11328,45.0
TR000534,ALB595091,20190614,534,3,71,9255,52.0
TR000535,ALB595091,20190614,535,3,71,9774,31.0
TR000536,ALB917245,20210326,536,3,71,9783,27.0
TR000537,ALB595091,20190614,537,3,71,9308,30.0
TR000538,ALB179008,20190208,538,3,71,7325,22.0
TR000539,ALB815648,20160222,539,3,71,7907,17.0
TR000540,ALB994339,20170519,540,4,71,6630,18.0
TR000541,ALB117310,20170317,541,4,71,8977,18.0
TR000542,ALB994339,20170519,542,4,71,7842,16.0
TR000543,ALB665684,20230504,543,3,71,6650,43.0
TR000544,ALB595091,20190614,544,3,71,7589,22.0
TR000545,ALB917245,20210326,545,3,71,7417,26.0
TR000546,ALB917245,20201211,546,3,71,6507,24.0
TR000547,ALB917245,20210326,547,3,71,5600,35.0
TR000548,ALB595091,20190517,548,3,71,7033,22.0
TR000549,ALB662242,20250523,549,3,71,6640,57.0
TR000550,ALB917245,20210326,550,3,71,7153,26.0
TR000551,ALB665684,20230602,551,4,71,5994,39.0
TR000552,ALB536082,20200430,552,4,71,6725,16.0
TR000553,ALB665684,20230602,553,4,71,5942,37.0
TR000554,ALB917245,20210326,554,3,71,5958,22.0
TR000555,ALB874120,20220527,555,3,71,6672,36.0
TR000556,ALB595091,20190614,556,3,71,5487,29.0
TR000557,ALB179008,20190208,557,3,71,4820,22.0
TR000558,ALB994339,20170519,558,4,71,4568,18.0
TR000559,ALB665684,20230602,559,4,71,6196,36.0
TR000560,ALB994339,20170519,560,4,71,5826,15.0
TR000561,ALB179008,20190208,561,3,71,5938,22.0
TR000562,ALB595091,20190614,562,3,71,4773,27.0
TR000563,ALB665684,20230602,563,4,71,4460,41.0
TR000564,ALB917245,20210326,564,3,71,4183,26.0
TR000565,ALB994339,20170519,565,4,71,4876,17.0
TR000566,ALB917245,20210326,566,3,71,5241,23.0
TR000567,ALB917245,20210326,567,3,71,4798,22.0
TR000568,ALB917245,20210326,568,4,71,4889,24.0
TR000569,ALB917245,20210326,569,3,71,5822,26.0
TR000570,ALB643226,20180608,570,4,71,4710,15.0
TR000571,ALB179008,20190207,571,3,71,5043,29.0
TR000572,ALB994339,20170519,572,4,71,5582,13.0
TR000573,ALB665684,20230602,573,4,71,4807,30.0
TR000574,ALB917245,20210326,574,4,71,5259,20.0
TR000575,ALB994339,20170519,575,4,71,5743,14.0
TR000576,ALB643226,20180608,576,4,71,5914,16.0
TR000577,ALB665684,20230602,577,4,71,4307,31.0
TR000578,ALB643226,20180608,578,3,71,5868,19.0
TR000579,ALB595091,20190614,579,3,71,4997,22.0
TR000580,ALB595091,20190614,580,6,71,4529,24.0
TR000581,ALB994339,20170519,581,4,71,4933,15.0
TR000582,ALB917245,20210326,582,4,71,5976,24.0
TR000583,ALB815648,20160222,583,4,71,5000,23.0
TR000584,ALB536082,20200430,584,4,71,4670,13.0
TR000585,ALB643226,20180608,585,4,71,5283,41.0
TR000586,ALB665684,20230602,586,4,71,4492,31.0
TR000587,ALB665684,20230606,587,4,71,4164,31.0
TR000588,ALB117310,20170317,588,4,71,4271,10.0
TR000589,ALB662242,20250523,589,3,71,4268,54.0
TR000590,ALB179008,20190208,590,4,71,4317,13.0
TR000591,ALB179008,20190208,591,4,71,4289,18.0
TR000592,ALB670161,20130921,592,3,71,5297,17.0
TR000593,ALB665684,20230602,593,4,71,4375,30.0
TR000594,ALB416004,20180427,594,4,71,4703,14.0
TR000595,ALB643226,20180608,595,4,71,5809,16.0
TR000596,ALB595091,20190614,596,4,71,4961,17.0
TR000597,ALB662242,20250523,597,4,71,5352,51.0
TR000598,ALB765725,20150127,598,3,71,4357,11.0
TR000599,ALB643226,20180608,599,4,71,4398,14.0
TR000600,ALB179008,20190208,600,4,71,4093,13.0
TR000601,ALB416004,20180427,601,4,71,4351,14.0
TR000602,ALB643226,20180608,602,4,71,4569,15.0
TR000603,ALB662242,20250523,603,4,71,4367,52.0
TR000604,ALB662242,20250523,604,4,71,4188,51.0
TR000605,ALB662242,20250523,605,4,71,4253,53.0
TR000606,ALB956054,20180427,606,4,71,4935,36.0
TR000607,ALB117310,20170317,607,4,71,4425,9.0
TR000608,ALB765725,20150127,608,3,71,4742,10.0
TR000609,ALB815648,20160222,609,4,71,5020,14.0
TR000610,ALB859571,20240614,610,6,71,5396,30.0
TR000611,ALB815648,20160222,611,4,71,4090,11.0
TR000612,ALB662242,20250522,612,3,71,5614,53.0
TR000613,ALB416004,20180427,613,4,71,5270,10.0
TR000614,ALB662242,20250523,614,4,71,4176,52.0
TR000615,ALB262899,20170309,615,3,71,5764,24.0
TR000616,ALB416004,20180427,616,4,71,5858,11.0
TR000617,ALB670161,20130921,617,4,71,4135,11.0
TR000618,ALB643226,20180608,618,4,71,4566,12.0
TR000619,ALB815648,20160222,619,4,71,5629,12.0
TR000620,ALB917245,20210512,620,3,71,5510,29.0
TR000621,ALB416004,20180427,621,4,71,4383,9.0
TR000622,ALB117310,20170317,622,4,71,4432,4.0
TR000623,ALB670161,20130921,623,1,71,4755,39.0
TR000624,ALB662242,20250523,624,3,71,4983,52.0
TR000625,ALB416004,20180427,625,4,71,5251,14.0
TR000626,ALB179008,20190208,626,4,71,4752,10.0
TR000627,ALB859571,20240419,627,4,71,4938,32.0
TR000628,ALB815648,20160222,628,4,71,5510,10.0
TR000629,ALB815648,20210218,629,3,71,4084,16.0
TR000630,ALB765725,20150127,630,3,71,4518,9.0
TR000631,ALB859571,20240614,631,1,71,5442,30.0
TR000632,ALB153714,20130921,632,3,71,5808,63.0
TR000633,ALB179008,20190208,633,4,71,5037,10.0
TR000634,ALB202593,20220630,634,4,71,5077,22.0
TR000635,ALB662242,20250523,635,4,71,4226,48.0
TR000636,ALB859571,20240614,636,4,71,4909,31.0
TR000637,ALB662242,20250523,637,4,71,5079,48.0
TR000638,ALB815648,20160222,638,4,71,4499,11.0
TR000639,ALB670161,20130921,639,4,71,4552,8.0
TR000640,ALB662242,20250523,640,4,71,4767,49.0
TR000641,ALB662242,20250523,641,4,71,4052,50.0
TR000642,ALB643226,20180608,642,4,71,4657,9.0
TR000643,ALB536082,20200430,643,4,71,4436,12.0
TR000644,ALB665684,20240614,644,3,71,4668,45.0
TR000645,ALB416004,20180427,645,4,71,4250,7.0
TR000646,ALB643226,20180608,646,1,71,5796,10.0
TR000647,ALB815648,20160222,647,4,71,5200,12.0
TR000648,ALB859571,20240614,648,4,71,5372,28.0
TR000649,ALB662242,20250523,649,4,71,5593,48.0
TR000650,ALB815648,20160222,650,4,71,5010,16.0
TR000651,ALB815648,20160222,651,4,71,4184,10.0
TR000652,ALB536082,20200430,652,4,71,5088,11.0
TR000653,ALB595091,20160222,653,4,71,5190,52.0
TR000654,ALB670161,20130513,654,3,71,5506,11.0
TR000655,ALB536082,20200430,655,4,71,4876,10.0
TR000656,ALB765725,20150127,656,3,71,4269,10.0
TR000657,ALB665684,20231122,657,4,71,4581,28.0
TR000658,ALB662242,20250523,658,4,71,4738,45.0
TR000659,ALB536082,20200430,659,1,71,5307,9.0
TR000660,ALB670161,20130921,660,4,71,5155,6.0
TR000661,ALB516115,20160222,661,4,71,4726,41.0
TR000662,ALB815648,20160222,662,4,71,5990,10.0
TR000663,ALB815648,20160222,663,4,71,5226,10.0
