sound_id,bpm,rolloff,flux,rms,flatness,spectral_complexity,pitch,loudness,mood
9361,97.97,972.799,1.4633,0.1469,0.8988,11.6702,3199.4216,13.2349,Cloud Rap/Experimental
9362,104.85,1303.9426,1.5691,0.2715,0.8581,24.0585,2803.1875,31.1007,Introspective Rap
9363,100.07,1590.0281,1.6151,0.2726,0.8658,18.3561,3071.0069,32.0143,Cloud Rap/Experimental
9364,135.46,2379.645,1.3919,0.2056,0.7585,21.1391,2759.3888,22.9069,Club/Party Rap
9365,119.99,901.7798,1.2242,0.3159,0.9276,29.5125,2480.2952,36.9898,Introspective Rap
9366,93.96,1214.8281,1.6461,0.3368,0.8578,21.8572,3411.6932,41.1345,Introspective Rap
9367,97.87,1608.6531,1.6193,0.2658,0.8462,20.7738,3393.7037,30.7746,Cloud Rap/Experimental
9368,96.0,317.0745,1.442,0.3276,0.9375,14.1633,3558.6394,38.2612,Boom Bap/Classic Hip Hop
9369,103.97,1647.3279,1.4137,0.2539,0.8905,28.0253,2568.472,28.593,Cloud Rap/Experimental
9370,161.84,1231.4811,1.4085,0.3186,0.8764,31.0559,2540.4052,37.7595,Lo-Fi Hip Hop/Chill Rap
9371,96.99,1668.3199,1.5547,0.3146,0.7853,29.788,2781.4267,37.6749,Cloud Rap/Experimental
9372,99.89,2211.8425,1.413,0.2852,0.7863,27.6764,2580.6488,33.4443,Trap/Drill
9373,99.99,1595.1784,1.6196,0.3128,0.8357,26.8512,2739.8293,37.0272,Introspective Rap
9374,88.98,851.797,1.3121,0.3314,0.886,21.2237,2997.1813,40.4039,Cloud Rap/Experimental
9375,135.07,1472.0932,1.6054,0.3311,0.7963,26.1975,2732.8307,40.1257,Cloud Rap/Experimental
9376,91.99,2768.5542,1.5158,0.2533,0.7391,27.6716,3009.8714,29.0663,Introspective Rap
9377,104.6,1083.4004,1.3701,0.3215,0.8921,24.1835,2500.5798,37.6843,Introspective Rap
9378,70.02,2020.2408,1.4866,0.2207,0.8328,20.2158,2604.1775,24.1178,Introspective Rap
9379,172.27,1537.3856,1.4058,0.2941,0.8681,21.9995,2980.8342,35.3184,Cloud Rap/Experimental
9380,96.93,1644.8456,1.4528,0.3106,0.8288,30.7656,2903.9711,37.015,Club/Party Rap
9381,143.56,1316.7238,1.4588,0.3024,0.8647,22.9851,2699.4108,35.8577,Club/Party Rap
9382,143.95,1826.9876,1.5375,0.3066,0.797,21.5585,2751.4085,36.1347,Introspective Rap
9383,99.05,2326.9124,1.5456,0.2181,0.8375,28.9046,2485.6076,23.1536,Lo-Fi Hip Hop/Chill Rap
9384,164.13,1352.0579,1.5418,0.3317,0.8195,28.5469,2820.7796,39.7395,Club/Party Rap
9385,109.0,2409.6742,1.4724,0.2236,0.8004,34.1682,1977.378,23.7779,Introspective Rap
9386,123.65,884.0297,1.4492,0.3229,0.8595,21.9102,2773.9736,39.1453,Introspective Rap
9387,94.99,1787.4838,1.3461,0.2085,0.8395,22.5909,2252.0137,22.0809,Introspective Rap
9388,129.72,1852.6524,1.6204,0.2752,0.8619,30.3975,2900.614,31.1256,Cloud Rap/Experimental
9389,92.71,1943.589,1.5263,0.3011,0.8279,29.4175,2711.5033,35.4454,Introspective Rap
9390,99.05,1121.3698,1.3772,0.3039,0.9243,24.4333,2476.1391,35.4433,Introspective Rap
9391,126.01,1448.9105,1.4679,0.3017,0.8785,24.1362,3067.7121,35.6281,Club/Party Rap
9392,97.96,2939.197,1.3762,0.2044,0.7362,17.4854,2824.8014,22.9961,Introspective Rap
9393,99.98,1374.5503,1.449,0.2686,0.8096,23.5816,2687.8211,31.5212,Club/Party Rap
9394,136.1,2139.3999,1.5095,0.2516,0.8356,18.6497,2818.1839,28.7826,Trap/Drill
9395,98.63,1673.6326,1.4109,0.237,0.8118,16.1042,2887.964,27.3349,Introspective Rap
9396,92.59,2328.5357,1.3899,0.2566,0.8044,30.615,2251.5897,28.64,Club/Party Rap
9397,95.93,1621.3419,1.5382,0.2556,0.7902,19.9047,2996.2343,29.9571,Lo-Fi Hip Hop/Chill Rap
9398,99.01,1995.4102,1.4483,0.1878,0.8191,16.079,2912.0217,20.0678,Introspective Rap
9399,129.85,1739.4342,1.3301,0.2372,0.8509,24.6848,2081.9017,26.6638,Club/Party Rap
9400,89.0,4728.125,1.5647,0.1523,0.6266,15.958,3281.2003,15.4471,Introspective Rap
9401,161.94,937.4826,1.407,0.2514,0.9242,19.3328,2664.8342,27.3987,Lo-Fi Hip Hop/Chill Rap
9402,142.21,1973.7029,1.3138,0.1674,0.7548,18.1548,2251.092,17.351,Club/Party Rap
9403,136.61,2286.1761,1.2505,0.1823,0.7671,18.4057,2288.6761,19.0716,Introspective Rap
9404,83.12,2025.4138,1.2569,0.1642,0.8369,14.8322,2559.184,17.56,Trap/Drill
9405,96.0,1851.7561,1.3389,0.192,0.8921,23.0559,2192.863,18.9741,Introspective Rap
9406,136.1,972.2201,1.4647,0.2803,0.861,14.1469,3137.5033,32.7224,Introspective Rap
9407,142.03,2640.0374,1.4282,0.2068,0.7729,24.2379,2471.4366,21.5116,Club/Party Rap
9408,161.82,3026.877,1.4439,0.1543,0.7854,15.2414,3190.8948,16.5816,Lo-Fi Hip Hop/Chill Rap
9409,135.08,1792.8234,1.7119,0.2272,0.8178,23.453,3009.8257,24.2809,Lo-Fi Hip Hop/Chill Rap
9410,129.72,1546.5113,1.5408,0.2551,0.8595,20.814,2554.9343,28.1001,Introspective Rap
9411,123.03,1212.4645,1.3247,0.2184,0.8965,24.0749,2747.4809,23.4109,Lo-Fi Hip Hop/Chill Rap
9412,99.53,2238.1985,1.4504,0.2942,0.7642,28.1783,2455.3377,34.069,Introspective Rap
9413,95.16,1213.8718,1.3994,0.2439,0.8668,17.3455,2515.4105,26.787,Introspective Rap
9414,128.08,2201.2315,1.4732,0.1754,0.6961,23.5305,2167.1167,17.6679,Trap/Drill
9415,111.79,2267.5291,1.3672,0.1417,0.7521,15.1684,2679.3751,13.8149,Introspective Rap
9416,108.01,2575.1771,1.5556,0.1628,0.8157,22.9109,2427.0569,15.9578,Lo-Fi Hip Hop/Chill Rap
9417,93.56,1833.5794,1.4813,0.1821,0.8302,19.3434,2916.6179,19.0988,Introspective Rap
9418,104.42,2380.1348,1.446,0.171,0.7388,19.799,2858.7404,17.9249,Introspective Rap
9419,140.86,1676.9933,1.2715,0.1975,0.8481,23.0954,1867.3963,19.8677,Lo-Fi Hip Hop/Chill Rap
9420,99.93,1538.5331,1.2761,0.1866,0.8881,18.9728,2407.7769,19.0903,Trap/Drill
9421,129.11,2604.1062,1.4251,0.1291,0.7227,22.4981,2346.8773,11.7817,Cloud Rap/Experimental
9422,166.4,1881.6415,1.5423,0.178,0.7549,16.6066,2902.46,18.5122,Club/Party Rap
9423,86.07,1095.9598,1.1952,0.145,0.9324,14.9392,1940.2866,13.3404,Introspective Rap
9424,129.86,1540.9496,1.4232,0.2335,0.8163,29.6159,2577.1569,25.7956,Introspective Rap
9425,126.01,1742.9268,1.5689,0.1739,0.7766,15.6631,2916.5122,17.7962,Introspective Rap
9426,91.99,687.1592,1.1843,0.1763,0.9379,12.3948,2651.3966,17.4368,Trap/Drill
9427,150.63,1253.2985,1.0242,0.1308,0.88,13.7097,2059.7538,11.4895,Introspective Rap
