id,title,primary_artist,youtube_video_id
TR102586,Ombre Cinesi (Strumentale),Don Joe,B0kvx5AQ3po
TR541098,Piccolezze,Nesli,eYCorNYpW8I
TR830939,La Fine,Nesli,mlYyystdGNY
TR311396,Maldito,Nesli,gMIrzICk8pM
TR762342,Sono Un Prodotto,Nesli,VmWXMyUYbY0
TR638268,Parole Da Dedicarmi,Nesli,CLjLL_MZKlY
TR159925,Un Altro Giorno,Nesli,z9Nanrqo-fE
TR573216,Andrà tutto bene,Nesli,Xj8L0NVpTCo
TR157060,Ti Sposerò,Nesli,zsc99P9_JXs
TR684026,Un bacio a te,Nesli,tIxtTaVHdwc
TR229663,Fratelli Bandiera,Nesli,JVJh-O6JCxU
TR966337,L’Appuntamento,Nesli,4pa_L4H0Kpc
TR473816,Il Mio Nome,Nesli,yYn7QvufnsA
TR130907,Capricorno,Nesli,4RIvYmAlfaI
TR740010,Lascio Stare,Nesli,FwiL7d1j4gk
TR270990,Immagini,Nesli,UcwG-M0FlHI
TR169320,Buona Fortuna Amore,Nesli,cHZ49Ao6j0A
TR711315,Maxidelitto di Scarsi (Bonus Track),Nesli,S5DMSLTi1uY
TR422863,Respiro,Nesli,yimSYPf_lQE
TR293618,Con Me Non Ci Parli Mai,Nesli,frupWPZkQwU
TR579941,Davanti agli occhi,Nesli,yCtWDJo1HeM
TR115665,Riot,Nesli,Lv9z7Gtn3fQ
TR881372,Allora ridi,Nesli,YF-HUc7V2uQ
TR428623,Solamente Un Incubo,Nesli,6JtQwKIWxqM
TR483639,Confessione - story,Nesli,SFxt4yVjCAY
TR780682,Polvere da sparo,Nesli,IWMbkusGoEM
TR396020,Più Che Puoi,Nesli,_VrS7WjHBZ0
TR568616,Fragile,Nesli,hkwSPjFMeIo
TR987726,Se Tu Non Sei Qui,Nesli,K8PvXwXmO2A
TR671528,Le cose belle,Nesli,QnNhgC0Ms7g
TR430178,Stanze Vuote,Nesli,m9WxoyZ_iKQ
TR654508,Partirò,Nesli,KC4hZE05zQo
TR314703,My First Love,Nesli,ONFviVJD04k
TR943555,Eccomi Qua,Nesli,G-CATXKqv1Y
TR605646,Hey Tu,Nesli,pYOqXAlkWLU
TR677557,La Mia Immaginazione,Nesli,KzqF2fXTykQ
TR551855,Il male minore,Nesli,TsrgBo2wFjY
TR580451,Poesia della buonanotte,Nesli,S9j8nHHdSn0
TR367340,Perdo Via,Nesli,ilLK0Mp49fI
TR796733,Un Giorno Qualunque,Nesli,Q7ddO6cRdNs
TR514416,Non Tornerò,Nesli,BmoKgGyKCvQ
TR739921,Quello Che Non Sei,Nesli,Px_o6MAZaGM
TR113436,Nesli Park,Nesli,n3kftUoqUs0
TR256275,E’ una vita,Nesli,iZN0Zz5-TUo
TR810341,Tu Non Riesci a Dire No,Nesli,SQcBk0KvsB0
TR547630,Kaino e Abele,Nesli,krasdAjmU6k
TR806122,Da Domani,Nesli,ZT19AHfOLZA
TR562973,Fitte da Latte (Milkjuice Version),Nesli,0JVb3Exaik4
TR328821,Oltre,Nesli,H4s_nZXbfRw
TR480123,L’Unico Giardino,Nesli,LxzlYnEVhQ8
TR666127,Voglio,Nesli,1fUCzDcrWgQ
TR820489,Una Vita Non Basta,Nesli,Mp9RZSoJmEM
TR990525,Noi,Nesli,B6L5XHNA2aU
TR988089,Mi Familia,Nesli,YTLeX2gs8QM
TR366730,Nastri d’Argento,Nesli,Y_TrOrYFK4M
TR906503,Mi Sento Ok,Nesli,wHcCLpeAfwU
TR798002,Amici Non Ne Ho,Nesli,qkEIkR4SF1U
TR656976,L’Inizio,Nesli,27LtlP0X8hI
TR933826,Ecco Fatto,Nesli,xumMptqHmYI
TR874765,Il Vento dei Ricordi,Nesli,S70Bka1o0t0
TR650076,Intro,Nesli,mfC5lwsK_eI
TR191623,Sono Tornato,Nesli,7WoIIKPcjio
TR199257,Strano Italiano,Nesli,pkHc9jpEFLQ
TR320920,Vengo in pace,Nesli,OziYcHTCcIA
TR153176,Guardo Fuori,Nesli,75SqbhIbqKc
TR525976,Io E Te (Bonus Track),Nesli,Q33ZVpaGWhk
TR288424,Qualcosa Che Cambia,Nesli,SL4bzrx0T18
TR231312,Quando Te Ne Vai,Nesli,uoFHpC3O2A4
TR231925,Voce,Nesli,RvHLiHOCEYw
TR323138,Lazarus - morti in piedi,Nesli,4fVkgiXPoH0
TR122822,Se puoi,Nesli,HkfDdL5Ieeo
TR104697,Solo Se Vedi,Nesli,EmBF16PBHAQ
TR623894,Soddisfazioni Garantite,Nesli,nANfi3y6iec
TR292054,Credimi,Nesli,a6RiBG706tQ
TR701421,Credi,Nesli,vHS3475GBXc
TR725465,Notte vera,Nesli,4N7DfNovZbA
TR558820,Operazione Transito,Nesli,h-weTcruG9M
TR682497,Se Perdi,Nesli,ubArzQPZVa4
TR810441,Il cielo e’ blu,Nesli,3dh3alRaf0Y
TR898024,Un Volto Un Nome,Nesli,8I11807l6gc
TR242186,Non Dimenticare,Nesli,i-HJ-KucGKg
TR781315,Guarda l’amore cosa fa,Nesli,HB1CGNkZnCA
TR839041,"Come Viene, Viene",Nesli,vw6cwiWOCvo
TR601323,L’Ora d’Aria,Nesli,WC6SuTa6f8A
TR712395,Una Come Lei,Nesli,j6rDPvmguiE
TR788069,Questa follia,Nesli,aMaYvzOvDgM
TR505355,Ancora In Piedi,Nesli,zQ9uXO2sjdM
TR463590,Forse,Nesli,PpYDvbqVNEM
TR354499,Perfettamente Sbagliato,Nesli,81kklQ-oFB0
TR527688,Arrivederci e grazie,Nesli,CBvnl4ADkTQ
TR106087,Ancora una volta,Nesli,Of2b_HSVW3g
TR470885,Mare mare,Nesli,aeLZgdrz9cw
TR464830,Salvami,Nesli,GyKuBFcr7tU
TR890698,Sarò come vorrai,Nesli,ool8CuQIpm4
TR513705,Viva la vita,Nesli,WSENH4KJgz4
TR591834,Dimmi che vuoi che sia,Nesli,momaPjQ8d-o
TR891005,Terra di confine,Nesli,pn4zWIOzLc0
TR996319,Glin Green,Nesli,Jo26EE4MWdo
TR280678,La Vita è Solo Una,Nesli,0ADLRHIoxqE
TR362271,Intro: Fitte Da Latte,Nesli,mfC5lwsK_eI
TR235121,Lazarus,Nesli,4fVkgiXPoH0
TR386690,Non Mi Sembra Vero,Nesli,Q6FgA3_CijE
TR610540,L’Amore è Qui,Nesli,REFTz7Ca03Y
TR619283,Outro: A Me Stesso,Nesli,l_sE7t25yCA
TR412309,Una Malattia,Nesli,UppuDgfHPJ4
TR464805,Slam,Nesli,frVU1YEt1_8
TR639399,Lasciami Andare,Nesli,q8zzhf7Kiec
TR590602,Io Non Sono Come Voi,Nesli,3nY7Ftxotb0
TR143184,Il Mio Sud,Nesli,Al8Z5La4onU
TR341963,Sogni a metà/Evento di guerra,Nesli,PVrQtZM5FvY
TR459783,Mia Follia,Nesli,uoPQVmGChuA
TR917634,Non mi importa di niente,Nesli,PCcaXZpgtSc
TR856880,Sempre qui,Nesli,d8ZgGu3NnFo
TR237659,Non Fai Per Me,Nesli,ruQmSLzKvnI
TR377655,Ricordami chi ero,Nesli,CsPsUCGtcls
TR558818,Corri In Fretta,Nesli,nKAB7RnyUbI
TR706994,In Un Soffio,Nesli,tudSQ3KQxpY
TR429588,Nuvole e santi,Nesli,vd2_AyNxbJ8
TR459923,Prima o poi,Nesli,k7mtThbb2qA
TR276531,Un Posto All’Inferno,Nesli,NhiCTABpCxY
TR647438,Tu Non Lo Sai,Nesli,0iPxHd6BKC8
TR819131,Fallo Pure Tu,Nesli,0efrhkU7-eU
TR882850,Quello che non si vede,Nesli,Gil9Jweo1xo
TR233567,Rivoluzione,Nesli,MJL7fiahXEg
TR689546,Stay,Nesli,B5uLMVPYNyk
TR756186,A Tu Per Tu Con Il Mio Singolo,Nesli,ijCnbi8n5cQ
TR244243,Solo Uno Solo Io,Nesli,CzxFAHiz6fU
TR376798,È Come L’Inverno,Nesli,ZEm_paRUW3Q
TR390750,Lontano,Nesli,mlYyystdGNY
TR326054,Io Ci Sarò,Nesli,iFjjw4d0gDw
TR630224,Hai Promesso,Nesli,qGDOdOubP1U
TR224701,Il mondo e’ come,Nesli,Fwib7ZZo9rc
TR242884,Come Sei,Nesli,vTxKBRSVyes
TR611849,La mente/Autostop,Nesli,c4IAxk6k4iA
TR253292,La Tua Vita,Nesli,54vgJebVyho
TR590856,Nesliving,Nesli,U_2YaAF89WI
TR274654,Allora ciao,Nesli,-eA8N8c6lsc
TR427692,Interlude Latti-cino,Nesli,chpO_aKIKHI
TR177248,L’Eternità,Nesli,hkkFnZdNbdY
TR227970,Il Tempo,Nesli,asUgOlU_YOQ
TR319990,Money,Nesli,2Z7YidOT8Nk
TR536127,Niente Di Più,Nesli,rJdTGN-4v7E
TR768349,Amore mio,Nesli,ySKNbEt5bU0
TR993897,In Aria Le Mani,Nesli,2Is3DDv2tcM
TR172341,Francesco,Nesli,mlYyystdGNY
TR787178,Anima nera,Nesli,RqVkJMox0DE
TR671898,Ricorderò,Nesli,2Cwol7tstJY
TR428907,Vivere è ridere,Nesli,vxgWqx7caOA
TR745046,Piccola mia,Nesli,Da1dqtrxYso
TR856931,La Musica è Viva,Nesli,Er_YxhML4xo
TR154528,Equivale all’immenso,Nesli,0XWS-YxfoX4
TR582457,L’amore torna sempre,Nesli,P0pbg-T-IbA
TR850068,Ma che ne so,Nesli,IFJnDD6NzmA
TR666171,Un altro mondo,Nesli,tgLWq9vbDX4
TR535476,Dove sto andando,Nesli,QnUMh4zoKIg
TR791767,22 giorni,Nesli,qMkHvoTv25s
TR381493,Ancora tu,Nesli,kmBcFN4Nvf4
TR153477,Se guardi il cielo,Nesli,ltM-ryKuDGI
TR316118,Tesoro non conta,Nesli,xWksUTkvkA4
TR334819,Io che ti cerco,Nesli,oGnSBuMC07c
TR249273,Do retta a te - Solo version,Nesli,dIh44qCd3-4
TR246847,Solo,Nesli,CzxFAHiz6fU
TR201384,L’orizzonte,Nesli,WX3z7_aJkiU
TR996606,Il mondo che ne sa di noi,Nesli,piSwuZCQ5lY
TR247042,Blue Monday,Nesli,FmPQPZgGFxE
TR166404,Troppo poco,Nesli,PtnOMueFRJ4
TR183589,Oceani e tsunami,Nesli,LgmKUUPvaJA
TR483909,Portami al mare,Nesli,LgmKUUPvaJA
TR301077,Non è una bugia,Nesli,LgmKUUPvaJA
TR687409,Guarda come flexo,MamboLosco,QanIX3feqKs
TR669556,Guarda Come Flexo 2,MamboLosco,Ha2q0yu_1xo
TR209027,Piano Piano Way,MamboLosco,bhImXgWpA-c
TR473257,Twerk,MamboLosco,tU3vIfluHaI
TR657574,Karma,MamboLosco,_NbHrl24tuQ
TR907200,Me Lo Sento,MamboLosco,4ctHFGye3l4
TR197704,Mc Drive,MamboLosco,xIPSU1qaXc0
TR481643,Costa Tanto,MamboLosco,GL3wLbHmJ3E
TR348708,HARDER,MamboLosco,hzLWWRFxEDs
TR690925,BlaBlaBla,MamboLosco,PHXW9TSuhSo
TR285093,SKUSKU,MamboLosco,spsfSVWNmgE
TR830025,Come Se Fosse Normale,MamboLosco,9W6MBHwL6-I
TR914150,Lindo,MamboLosco,1NPmEZ4NQ0Q
TR103282,No Cap,MamboLosco,JUK0R8DqPf8
TR926365,BINGO,MamboLosco,dR-x-P7wWwA
TR840390,Colleziono Banconote,MamboLosco,MDQfO6XP6pE
TR277179,Fallo,MamboLosco,rsmwHLvgw4M
TR920293,Demone,MamboLosco,6u7BNQZIih4
TR592668,Arte,MamboLosco,_IGLsh8jiC4
TR851700,Va Così,MamboLosco,lJ1vEq4aioA
TR706261,Vodka,MamboLosco,IqfuDYnXeIQ
TR500597,PULL UP,MamboLosco,mdOAF5sHrRs
TR629210,GUARDA COME FL3XO,MamboLosco,QanIX3feqKs
TR684270,Il Passo,MamboLosco,3LmeL0nDeCg
TR999375,Faccio Apposta,MamboLosco,Wfj1NK4kg8U
TR448018,Sugo,MamboLosco,Cq5EYErL-bk
TR331851,Arcobaleno,MamboLosco,TOM6uUoQjBc
TR757448,G-Star,MamboLosco,v-mD4wOXHM4
TR322110,Pesca,MamboLosco,LfQm1CHOU_Q
TR845354,Esse Type Beat,MamboLosco,9ugOZnMv7js
TR111721,Pochi Pochi,MamboLosco,XOz4gfUwcfo
TR169808,Forte,MamboLosco,Gn0vv3C431M
TR164871,Lelly Kelly,MamboLosco,KX5tbnjAImc
TR988251,PLAYER DEL SECOLO,MamboLosco,utS5NunGJh8
TR377528,Benzina,MamboLosco,Him3drZ7kOA
TR749705,Mille Giri,MamboLosco,MvdqYJzGGi0
TR502019,Twerk RMX,MamboLosco,HbyCNi_oAyM
TR638745,Hijo De Puta,MamboLosco,2TnCUVGfzBk
TR295698,CUORI SPEZZATI,MamboLosco,k8u1F22zV7Y
TR224596,Bandito,MamboLosco,iu9jlycQgac
TR754452,#SI,MamboLosco,uAuDdXHF7F4
TR608323,Do It,MamboLosco,MjLKynMlyjs
TR459215,Di Più,MamboLosco,tU3vIfluHaI
TR540169,Mes Amis,MamboLosco,cQT4Czxj50I
TR151552,La Wave,MamboLosco,OXe1E4xb_Fw
TR861530,IDGAF,MamboLosco,LthLDRNlUTU
TR447148,Palazzo Parigi,MamboLosco,w9RLnwKOtTs
TR262881,Mama I Did It Again,MamboLosco,Hn4M6OeMZdA
TR561993,Soldi E Vestiti Di Marca,MamboLosco,eItH5pwj7Cc
TR309807,CONNESSIONI,MamboLosco,qLZjZSlT9GY
TR685280,Facendo Faccende,MamboLosco,fGzRQCVyJsg
TR295176,Me Gusta,MamboLosco,wnJ2Vgz7OfE
TR138274,Mikado,MamboLosco,5GOGiZww_0s
TR638268,Lento RMX,MamboLosco,6Z14Xi9g5bs
TR393635,Arte Freestyle,MamboLosco,xQFU1-L1A8A
TR630778,Street,MamboLosco,X5AO05Wy8w8
